event_id,at,kind,player,player_id,team,buyer,seller,price,market_value_at_transfer,overpay,overpay_pct,mv_source
12654824396,2026-09-10T04:46:24Z,kauf,Uzun,6081,Frankfurt,Aaron,,27500001,28296380,-796379,-2.8,history_players_naeherung
12655896557,2026-09-10T06:21:18Z,kauf,Sebulonsen,11570,Köln,Felix,,1555999,1503719,52280,3.5,history_players_naeherung
12656537549,2026-09-10T07:26:01Z,kauf,Hansen,6292,Paderborn,Jonnhji,,6507999,5632011,875988,15.6,history_players_naeherung
12657044792,2026-09-10T08:20:03Z,kauf,Curda,6197,Paderborn,Aaron,,11000001,10743634,256367,2.4,history_players_naeherung
12657531611,2026-09-10T09:14:34Z,kauf,Pavlović,6080,Bayern,Kai,,34676324,33544919,1131405,3.4,history_players_naeherung
12658398278,2026-09-10T10:54:25Z,kauf,Amaimouni,12294,Frankfurt,Jonnhji,,8657999,8365555,292444,3.5,history_players_naeherung
12660672413,2026-09-10T15:24:35Z,kauf,Nusa,9507,Leipzig,Jonnhji,,27140999,27009259,131740,0.5,history_players_naeherung
12661868105,2026-09-10T17:45:45Z,kauf,Veerman,7737,Dortmund,Felix,,17999999,16038763,1961236,12.2,history_players_naeherung
12662616668,2026-09-10T19:05:13Z,kauf,Grüll,7721,Bremen,nico,,10865000,7407142,3457858,46.7,history_players_naeherung
12662757725,2026-09-10T19:21:59Z,verkauf,Kade,3183,Augsburg,,Kai,14300694,14219832,80862,0.6,history_players_naeherung
12663231653,2026-09-10T20:09:09Z,verkauf,Ribeiro,12341,Augsburg,,nico,5916564,5222289,694275,13.3,history_players_naeherung
12663233420,2026-09-10T20:09:15Z,verkauf,Irié,11007,Freiburg,,nico,6014411,5245770,768641,14.7,history_players_naeherung
12663248174,2026-09-10T20:09:53Z,verkauf,Stark,157,Bremen,,nico,4339819,3341233,998586,29.9,history_players_naeherung
12663309221,2026-09-10T20:13:00Z,verkauf,Rosenfelder,7216,Freiburg,,Paul Block,5915792,5334116,581676,10.9,history_players_naeherung
12663309875,2026-09-10T20:13:04Z,verkauf,Rohr,3284,Elversberg,,Paul Block,10771729,10315645,456084,4.4,history_players_naeherung
12663310499,2026-09-10T20:13:06Z,verkauf,Gomis,10113,Leipzig,,Paul Block,10209688,9467127,742561,7.8,history_players_naeherung
12663311474,2026-09-10T20:13:11Z,verkauf,Widmer,3041,Mainz,,Paul Block,2733735,2207000,526735,23.9,history_players_naeherung
12663312458,2026-09-10T20:13:16Z,verkauf,Wolf,1809,Augsburg,,Paul Block,9433357,8553667,879690,10.3,history_players_naeherung
12668800811,2026-09-11T05:30:59Z,verkauf,Pieper,2294,Bremen,,Aaron,12317211,12084659,232552,1.9,history_players_naeherung
12670512011,2026-09-11T08:02:00Z,kauf,Götze,513,Frankfurt,Jonnhji,,4524999,4046488,478511,11.8,history_players_naeherung
12671781422,2026-09-11T10:07:29Z,kauf,Soylu,14926,Bremen,Jonnhji,Paul Block,739900,802785,-62885,-7.8,history_players_naeherung
12671869436,2026-09-11T10:16:53Z,verkauf,Maluze,11186,Frankfurt,,nico,4679018,4173772,505246,12.1,history_players_naeherung
12676911245,2026-09-11T18:13:28Z,kauf,Deman,7282,Bremen,Kai,,10763320,9190308,1573012,17.1,history_players_naeherung
12676920512,2026-09-11T18:13:54Z,verkauf,Raum,2522,Leipzig,,Kai,34748807,34847486,-98679,-0.3,history_players_naeherung
12676920839,2026-09-11T18:13:57Z,verkauf,Hofmann,78,Leverkusen,,Kai,4982644,3701596,1281048,34.6,history_players_naeherung
12676921379,2026-09-11T18:14:00Z,verkauf,Treu,6209,Freiburg,,Kai,10344958,10041813,303145,3.0,history_players_naeherung
12676939304,2026-09-11T18:15:26Z,verkauf,Banzuzi,11008,Leipzig,,Jonnhji,11527874,11835477,-307603,-2.6,history_players_naeherung
12676939562,2026-09-11T18:15:28Z,verkauf,Amaimouni,12294,Frankfurt,,Jonnhji,8632937,8365555,267382,3.2,history_players_naeherung
12676940231,2026-09-11T18:15:31Z,verkauf,Nusa,9507,Leipzig,,Jonnhji,27181846,27009259,172587,0.6,history_players_naeherung
12676940477,2026-09-11T18:15:34Z,verkauf,Schmied,10024,Köln,,Jonnhji,2051649,1359195,692454,50.9,history_players_naeherung
12676940744,2026-09-11T18:15:36Z,verkauf,Skov,2717,Union Berlin,,Jonnhji,2155839,1440549,715290,49.7,history_players_naeherung
12677988656,2026-09-11T20:13:38Z,verkauf,Kübler,1257,Freiburg,,nico,7133894,6699454,434440,6.5,history_players_naeherung
12680670959,2026-09-12T01:00:00Z,kauf,Beste,2125,Freiburg,Paul Block,,14243019,13844036,398983,2.9,history_players_naeherung
12683167289,2026-09-12T06:06:31Z,kauf,Chuki,8166,Bremen,nico,,8656500,7309272,1347228,18.4,history_players_naeherung
12685955030,2026-09-12T11:06:54Z,kauf,Machida,11161,Hoffenheim,Paul Block,,4115029,3213414,901615,28.1,history_players_naeherung
12686338433,2026-09-12T11:53:14Z,kauf,Stiller,2694,Stuttgart,Jonnhji,,30865808,32788536,-1922728,-5.9,history_players_naeherung
12687561566,2026-09-12T14:10:51Z,verkauf,Stiller,2694,Stuttgart,,Jonnhji,30865808,32788536,-1922728,-5.9,history_players_naeherung
